# Undirected graph (each unordered pair of nodes is saved once): data/synthetic/prefattach0.txt
# Nodes: 10000 Edges: 99945
# NodeId	NodeId
0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	10
0	11
0	12
0	13
0	15
0	16
0	17
0	18
0	20
0	21
0	22
0	24
0	25
0	26
0	28
0	29
0	30
0	31
0	33
0	34
0	35
0	37
0	38
0	39
0	40
0	43
0	45
0	49
0	56
0	61
0	62
0	63
0	74
0	75
0	77
0	79
0	81
0	83
0	87
0	92
0	93
0	97
0	100
0	102
0	103
0	106
0	108
0	109
0	110
0	111
0	131
0	134
0	135
0	137
0	140
0	142
0	143
0	147
0	153
0	166
0	167
0	174
0	178
0	179
0	180
0	188
0	193
0	195
0	197
0	199
0	201
0	202
0	221
0	227
0	229
0	231
0	241
0	242
0	261
0	268
0	273
0	274
0	275
0	281
0	289
0	291
0	298
0	305
0	307
0	312
0	313
0	329
0	348
0	367
0	371
0	374
0	381
0	384
0	388
0	394
0	398
0	405
0	406
0	413
0	415
0	417
0	421
0	434
0	447
0	449
0	451
0	464
0	484
0	488
0	500
0	502
0	517
0	529
0	532
0	537
0	539
0	554
0	562
0	568
0	573
0	574
0	592
0	612
0	619
0	621
0	629
0	636
0	646
0	650
0	666
0	726
0	728
0	731
0	733
0	768
0	783
0	784
0	791
0	792
0	793
0	875
0	903
0	962
0	968
0	983
0	990
0	1007
0	1021
0	1051
0	1054
0	1059
0	1061
0	1066
0	1089
0	1104
0	1113
0	1131
0	1133
0	1154
0	1169
0	1178
0	1179
0	1189
0	1197
0	1199
0	1205
0	1209
0	1211
0	1225
0	1233
0	1237
0	1266
0	1270
0	1278
0	1283
0	1327
0	1330
0	1345
0	1365
0	1366
0	1375
0	1385
0	1386
0	1410
0	1436
0	1525
0	1528
0	1535
0	1542
0	1580
0	1589
0	1602
0	1611
0	1619
0	1630
0	1634
0	1642
0	1643
0	1647
0	1695
0	1699
0	1703
0	1704
0	1713
0	1786
0	1799
0	1809
0	1817
0	1831
0	1840
0	1844
0	1871
0	1877
0	1927
0	1950
0	1981
0	1999
0	2006
0	2015
0	2047
0	2048
0	2054
0	2074
0	2081
0	2086
0	2138
0	2146
0	2163
0	2164
0	2196
0	2213
0	2244
0	2248
0	2262
0	2280
0	2316
0	2395
0	2404
0	2441
0	2453
0	2461
0	2477
0	2492
0	2506
0	2551
0	2574
0	2578
0	2595
0	2618
0	2638
0	2649
0	2651
0	2678
0	2684
0	2692
0	2705
0	2716
0	2792
0	2812
0	2832
0	2843
0	2859
0	2899
0	2928
0	2929
0	3015
0	3037
0	3047
0	3067
0	3114
0	3188
0	3206
0	3214
0	3223
0	3237
0	3258
0	3280
0	3281
0	3304
0	3319
0	3324
0	3349
0	3390
0	3395
0	3466
0	3468
0	3504
0	3527
0	3529
0	3532
0	3540
0	3565
0	3567
0	3570
0	3575
0	3585
0	3589
0	3629
0	3631
0	3642
0	3645
0	3670
0	3689
0	3713
0	3737
0	3744
0	3784
0	3809
0	3839
0	3874
0	3879
0	3903
0	3931
0	3936
0	3982
0	4015
0	4155
0	4183
0	4218
0	4329
0	4330
0	4379
0	4382
0	4402
0	4425
0	4426
0	4444
0	4467
0	4484
0	4490
0	4491
0	4534
0	4554
0	4557
0	4619
0	4640
0	4641
0	4662
0	4698
0	4738
0	4761
0	4971
0	4986
0	5030
0	5070
0	5121
0	5145
0	5177
0	5206
0	5209
0	5272
0	5288
0	5445
0	5489
0	5496
0	5512
0	5514
0	5647
0	5652
0	5704
0	5808
0	5820
0	5884
0	5933
0	5950
0	5964
0	6010
0	6028
0	6068
0	6119
0	6125
0	6150
0	6171
0	6191
0	6234
0	6247
0	6255
0	6256
0	6278
0	6470
0	6486
0	6500
0	6531
0	6539
0	6577
0	6705
0	6737
0	6801
0	6865
0	6885
0	6935
0	6984
0	7026
0	7051
0	7112
0	7183
0	7210
0	7239
0	7465
0	7579
0	7582
0	7644
0	7850
0	7865
0	7913
0	8010
0	8012
0	8018
0	8054
0	8080
0	8081
0	8109
0	8119
0	8136
0	8180
0	8205
0	8271
0	8308
0	8375
0	8383
0	8385
0	8404
0	8421
0	8422
0	8434
0	8487
0	8507
0	8557
0	8561
0	8613
0	8629
0	8647
0	8663
0	8684
0	8688
0	8754
0	8755
0	8848
0	8884
0	8967
0	8973
0	8996
0	8999
0	9009
0	9054
0	9072
0	9074
0	9105
0	9119
0	9126
0	9141
0	9174
0	9188
0	9254
0	9326
0	9405
0	9550
0	9621
0	9638
0	9713
0	9790
0	9957
0	9968
1	2
1	3
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	13
1	14
1	16
1	18
1	20
1	21
1	22
1	25
1	26
1	27
1	28
1	32
1	34
1	48
1	51
1	53
1	58
1	71
1	73
1	74
1	89
1	91
1	98
1	103
1	111
1	112
1	113
1	116
1	120
1	121
1	122
1	125
1	135
1	137
1	148
1	170
1	195
1	196
1	201
1	211
1	215
1	239
1	242
1	246
1	262
1	272
1	287
1	292
1	298
1	299
1	303
1	335
1	340
1	342
1	343
1	351
1	363
1	372
1	386
1	392
1	402
1	406
1	408
1	417
1	420
1	422
1	432
1	443
1	445
1	447
1	463
1	469
1	482
1	494
1	512
1	514
1	517
1	527
1	530
1	541
1	556
1	564
1	616
1	623
1	676
1	709
1	731
1	734
1	760
1	764
1	769
1	788
1	799
1	801
1	849
1	860
1	898
1	917
1	938
1	942
1	960
1	962
1	990
1	1009
1	1017
1	1044
1	1055
1	1059
1	1068
1	1098
1	1107
1	1127
1	1129
1	1130
1	1161
1	1169
1	1175
1	1195
1	1210
1	1222
1	1223
1	1238
1	1251
1	1264
1	1278
1	1300
1	1305
1	1349
1	1355
1	1359
1	1363
1	1371
1	1467
1	1487
1	1491
1	1519
1	1544
1	1566
1	1576
1	1609
1	1692
1	1693
1	1736
1	1778
1	1806
1	1824
1	1856
1	1884
1	1890
1	1901
1	1914
1	1949
1	1956
1	2033
1	2035
1	2038
1	2071
1	2075
1	2079
1	2114
1	2126
1	2154
1	2206
1	2217
1	2228
1	2244
1	2249
1	2268
1	2281
1	2282
1	2285
1	2287
1	2297
1	2311
1	2390
1	2393
1	2413
1	2422
1	2436
1	2448
1	2462
1	2475
1	2487
1	2493
1	2503
1	2514
1	2547
1	2550
1	2557
1	2587
1	2589
1	2615
1	2662
1	2663
1	2687
1	2741
1	2753
1	2758
1	2772
1	2781
1	2810
1	2840
1	2871
1	2878
1	2914
1	2963
1	2974
1	2984
1	2991
1	2993
1	3019
1	3023
1	3041
1	3052
1	3061
1	3066
1	3091
1	3101
1	3141
1	3170
1	3229
1	3257
1	3277
1	3282
1	3305
1	3331
1	3346
1	3406
1	3409
1	3424
1	3431
1	3479
1	3494
1	3520
1	3579
1	3581
1	3619
1	3654
1	3671
1	3676
1	3704
1	3705
1	3738
1	3787
1	3838
1	3847
1	3889
1	3892
1	3933
1	3952
1	4067
1	4137
1	4154
1	4233
1	4239
1	4274
